longitude_e,latitude_n,raw_elevation_m,reference_plane_m,corrected_residual_m
76.1210938,18.9257812,-953.000,-872.248,-80.752
76.1289062,18.9257812,-953.000,-876.721,-76.279
76.1367188,18.9257812,-954.000,-881.195,-72.805
76.1445312,18.9257812,-957.000,-885.669,-71.331
76.1523438,18.9257812,-964.000,-890.143,-73.857
76.1601562,18.9257812,-973.000,-894.616,-78.384
76.1679688,18.9257812,-981.000,-899.090,-81.910
76.1757812,18.9257812,-985.000,-903.564,-81.436
76.1835938,18.9257812,-972.000,-908.038,-63.962
76.1914062,18.9257812,-977.000,-912.511,-64.489
76.1992188,18.9257812,-986.000,-916.985,-69.015
76.2070312,18.9257812,-989.000,-921.459,-67.541
76.2148438,18.9257812,-997.000,-925.933,-71.067
76.2226562,18.9257812,-996.000,-930.406,-65.594
76.2304688,18.9257812,-1003.000,-934.880,-68.120
76.2382812,18.9257812,-1009.000,-939.354,-69.646
76.2460938,18.9257812,-1011.000,-943.828,-67.172
76.2539062,18.9257812,-997.000,-948.301,-48.699
76.2617188,18.9257812,-995.000,-952.775,-42.225
76.2695312,18.9257812,-986.000,-957.249,-28.751
76.2773438,18.9257812,-972.000,-961.723,-10.277
76.2851562,18.9257812,-955.000,-966.197,11.197
76.2929688,18.9257812,-940.000,-970.670,30.670
76.3007812,18.9257812,-943.000,-975.144,32.144
76.3085938,18.9257812,-991.000,-979.618,-11.382
76.3164062,18.9257812,-943.000,-984.092,41.092
76.3242188,18.9257812,-880.000,-988.565,108.565
76.3320312,18.9257812,-831.000,-993.039,162.039
76.3398438,18.9257812,-820.000,-997.513,177.513
76.3476562,18.9257812,-772.000,-1001.987,229.987
76.3554688,18.9257812,-794.000,-1006.460,212.460
76.3632812,18.9257812,-846.000,-1010.934,164.934
76.3710938,18.9257812,-906.000,-1015.408,109.408
76.3789062,18.9257812,-937.000,-1019.882,82.882
76.3867188,18.9257812,-934.000,-1024.355,90.355
76.3945312,18.9257812,-952.000,-1028.829,76.829
76.4023438,18.9257812,-982.000,-1033.303,51.303
76.4101562,18.9257812,-1014.000,-1037.777,23.777
76.4179688,18.9257812,-1045.000,-1042.250,-2.750
76.4257812,18.9257812,-1076.000,-1046.724,-29.276
76.4335938,18.9257812,-1111.000,-1051.198,-59.802
76.4414062,18.9257812,-1133.000,-1055.672,-77.328
76.4492188,18.9257812,-1138.000,-1060.145,-77.855
75.3554688,18.9179688,-242.000,-435.840,193.840
75.3632812,18.9179688,-237.000,-440.314,203.314
75.3710938,18.9179688,-232.000,-444.787,212.787
75.3789062,18.9179688,-229.000,-449.261,220.261
75.3867188,18.9179688,-232.000,-453.735,221.735
75.3945312,18.9179688,-235.000,-458.209,223.209
75.4023438,18.9179688,-237.000,-462.682,225.682
75.4101562,18.9179688,-239.000,-467.156,228.156
75.4179688,18.9179688,-228.000,-471.630,243.630
75.4257812,18.9179688,-214.000,-476.104,262.104
75.4335938,18.9179688,-203.000,-480.577,277.577
75.4414062,18.9179688,-206.000,-485.051,279.051
75.4492188,18.9179688,-200.000,-489.525,289.525
75.4570312,18.9179688,-191.000,-493.999,302.999
75.4648438,18.9179688,-181.000,-498.473,317.473
75.4726562,18.9179688,-171.000,-502.946,331.946
75.4804688,18.9179688,-166.000,-507.420,341.420
75.4882812,18.9179688,-163.000,-511.894,348.894
75.4960938,18.9179688,-165.000,-516.368,351.368
75.5039062,18.9179688,-174.000,-520.841,346.841
75.5117188,18.9179688,-185.000,-525.315,340.315
75.5195312,18.9179688,-196.000,-529.789,333.789
75.5273438,18.9179688,-206.000,-534.263,328.263
75.5351562,18.9179688,-215.000,-538.736,323.736
75.5429688,18.9179688,-222.000,-543.210,321.210
75.5507812,18.9179688,-229.000,-547.684,318.684
75.5585938,18.9179688,-233.000,-552.158,319.158
75.5664062,18.9179688,-238.000,-556.631,318.631
75.5742188,18.9179688,-262.000,-561.105,299.105
75.5820312,18.9179688,-267.000,-565.579,298.579
75.5898438,18.9179688,-274.000,-570.053,296.053
75.5976562,18.9179688,-281.000,-574.526,293.526
75.6054688,18.9179688,-289.000,-579.000,290.000
75.6132812,18.9179688,-296.000,-583.474,287.474
75.6210938,18.9179688,-304.000,-587.948,283.948
75.6289062,18.9179688,-312.000,-592.421,280.421
75.6367188,18.9179688,-321.000,-596.895,275.895
75.6445312,18.9179688,-328.000,-601.369,273.369
75.6523438,18.9179688,-312.000,-605.843,293.843
75.6601562,18.9179688,-290.000,-610.317,320.317
75.6679688,18.9179688,-269.000,-614.790,345.790
75.6757812,18.9179688,-275.000,-619.264,344.264
75.6835938,18.9179688,-294.000,-623.738,329.738
75.6914062,18.9179688,-321.000,-628.212,307.212
75.6992188,18.9179688,-355.000,-632.685,277.685
75.7070312,18.9179688,-391.000,-637.159,246.159
75.7148438,18.9179688,-381.000,-641.633,260.633
75.7226562,18.9179688,-374.000,-646.107,272.107
75.7304688,18.9179688,-375.000,-650.580,275.580
75.7382812,18.9179688,-382.000,-655.054,273.054
75.7460938,18.9179688,-393.000,-659.528,266.528
75.7539062,18.9179688,-406.000,-664.002,258.002
75.7617188,18.9179688,-421.000,-668.475,247.475
75.7695312,18.9179688,-437.000,-672.949,235.949
75.7773438,18.9179688,-454.000,-677.423,223.423
75.7851562,18.9179688,-470.000,-681.897,211.897
75.7929688,18.9179688,-486.000,-686.370,200.370
75.8007812,18.9179688,-496.000,-690.844,194.844
75.8085938,18.9179688,-491.000,-695.318,204.318
75.8164062,18.9179688,-496.000,-699.792,203.792
75.8242188,18.9179688,-506.000,-704.265,198.265
75.8320312,18.9179688,-519.000,-708.739,189.739
75.8398438,18.9179688,-520.000,-713.213,193.213
75.8476562,18.9179688,-531.000,-717.687,186.687
75.8554688,18.9179688,-542.000,-722.160,180.160
75.8632812,18.9179688,-544.000,-726.634,182.634
75.8710938,18.9179688,-547.000,-731.108,184.108
75.8789062,18.9179688,-548.000,-735.582,187.582
75.8867188,18.9179688,-555.000,-740.056,185.056
75.8945312,18.9179688,-566.000,-744.529,178.529
75.9023438,18.9179688,-579.000,-749.003,170.003
75.9101562,18.9179688,-598.000,-753.477,155.477
75.9179688,18.9179688,-618.000,-757.951,139.951
75.9257812,18.9179688,-637.000,-762.424,125.424
75.9335938,18.9179688,-656.000,-766.898,110.898
75.9414062,18.9179688,-675.000,-771.372,96.372
75.9492188,18.9179688,-694.000,-775.846,81.846
75.9570312,18.9179688,-707.000,-780.319,73.319
75.9648438,18.9179688,-689.000,-784.793,95.793
75.9726562,18.9179688,-705.000,-789.267,84.267
75.9804688,18.9179688,-728.000,-793.741,65.741
75.9882812,18.9179688,-750.000,-798.214,48.214
75.9960938,18.9179688,-771.000,-802.688,31.688
76.0039062,18.9179688,-787.000,-807.162,20.162
76.0117188,18.9179688,-795.000,-811.636,16.636
76.0195312,18.9179688,-796.000,-816.109,20.109
76.0273438,18.9179688,-790.000,-820.583,30.583
76.0351562,18.9179688,-788.000,-825.057,37.057
76.0429688,18.9179688,-795.000,-829.531,34.531
76.0507812,18.9179688,-806.000,-834.004,28.004
76.0585938,18.9179688,-819.000,-838.478,19.478
76.0664062,18.9179688,-832.000,-842.952,10.952
76.0742188,18.9179688,-847.000,-847.426,0.426
76.0820312,18.9179688,-862.000,-851.900,-10.100
76.0898438,18.9179688,-878.000,-856.373,-21.627
76.0976562,18.9179688,-894.000,-860.847,-33.153
76.1054688,18.9179688,-909.000,-865.321,-43.679
76.1132812,18.9179688,-921.000,-869.795,-51.205
76.1210938,18.9179688,-935.000,-874.268,-60.732
76.1289062,18.9179688,-943.000,-878.742,-64.258
76.1367188,18.9179688,-946.000,-883.216,-62.784
76.1445312,18.9179688,-947.000,-887.690,-59.310
76.1523438,18.9179688,-960.000,-892.163,-67.837
76.1601562,18.9179688,-972.000,-896.637,-75.363
76.1679688,18.9179688,-980.000,-901.111,-78.889
76.1757812,18.9179688,-982.000,-905.585,-76.415
76.1835938,18.9179688,-974.000,-910.058,-63.942
76.1914062,18.9179688,-976.000,-914.532,-61.468
76.1992188,18.9179688,-982.000,-919.006,-62.994
76.2070312,18.9179688,-984.000,-923.480,-60.520
76.2148438,18.9179688,-986.000,-927.953,-58.047
76.2226562,18.9179688,-994.000,-932.427,-61.573
76.2304688,18.9179688,-999.000,-936.901,-62.099
76.2382812,18.9179688,-1001.000,-941.375,-59.625
76.2460938,18.9179688,-1000.000,-945.848,-54.152
76.2539062,18.9179688,-990.000,-950.322,-39.678
76.2617188,18.9179688,-985.000,-954.796,-30.204
76.2695312,18.9179688,-972.000,-959.270,-12.730
76.2773438,18.9179688,-955.000,-963.744,8.744
76.2851562,18.9179688,-930.000,-968.217,38.217
76.2929688,18.9179688,-895.000,-972.691,77.691
76.3007812,18.9179688,-861.000,-977.165,116.165
76.3085938,18.9179688,-938.000,-981.639,43.639
76.3164062,18.9179688,-853.000,-986.112,133.112
76.3242188,18.9179688,-738.000,-990.586,252.586
76.3320312,18.9179688,-642.000,-995.060,353.060
76.3398438,18.9179688,-634.000,-999.534,365.534
76.3476562,18.9179688,-598.000,-1004.007,406.007
76.3554688,18.9179688,-663.000,-1008.481,345.481
76.3632812,18.9179688,-724.000,-1012.955,288.955
76.3710938,18.9179688,-766.000,-1017.429,251.429
76.3789062,18.9179688,-831.000,-1021.902,190.902
76.3867188,18.9179688,-849.000,-1026.376,177.376
76.3945312,18.9179688,-900.000,-1030.850,130.850
76.4023438,18.9179688,-952.000,-1035.324,83.324
76.4101562,18.9179688,-996.000,-1039.797,43.797
76.4179688,18.9179688,-1034.000,-1044.271,10.271
76.4257812,18.9179688,-1069.000,-1048.745,-20.255
76.4335938,18.9179688,-1104.000,-1053.219,-50.781
76.4414062,18.9179688,-1126.000,-1057.692,-68.308
76.4492188,18.9179688,-1131.000,-1062.166,-68.834
75.3554688,18.9101562,-280.000,-437.861,157.861
75.3632812,18.9101562,-271.000,-442.334,171.334
75.3710938,18.9101562,-260.000,-446.808,186.808
75.3789062,18.9101562,-252.000,-451.282,199.282
75.3867188,18.9101562,-260.000,-455.756,195.756
75.3945312,18.9101562,-263.000,-460.229,197.229
75.4023438,18.9101562,-263.000,-464.703,201.703
75.4101562,18.9101562,-262.000,-469.177,207.177
75.4179688,18.9101562,-252.000,-473.651,221.651
75.4257812,18.9101562,-229.000,-478.124,249.124
75.4335938,18.9101562,-206.000,-482.598,276.598
75.4414062,18.9101562,-210.000,-487.072,277.072
75.4492188,18.9101562,-209.000,-491.546,282.546
75.4570312,18.9101562,-202.000,-496.019,294.019
75.4648438,18.9101562,-195.000,-500.493,305.493
75.4726562,18.9101562,-189.000,-504.967,315.967
75.4804688,18.9101562,-177.000,-509.441,332.441
75.4882812,18.9101562,-170.000,-513.915,343.915
75.4960938,18.9101562,-174.000,-518.388,344.388
75.5039062,18.9101562,-185.000,-522.862,337.862
75.5117188,18.9101562,-198.000,-527.336,329.336
75.5195312,18.9101562,-210.000,-531.810,321.810
75.5273438,18.9101562,-221.000,-536.283,315.283
75.5351562,18.9101562,-230.000,-540.757,310.757
75.5429688,18.9101562,-238.000,-545.231,307.231
75.5507812,18.9101562,-243.000,-549.705,306.705
75.5585938,18.9101562,-248.000,-554.178,306.178
75.5664062,18.9101562,-257.000,-558.652,301.652
75.5742188,18.9101562,-274.000,-563.126,289.126
75.5820312,18.9101562,-280.000,-567.600,287.600
75.5898438,18.9101562,-287.000,-572.073,285.073
75.5976562,18.9101562,-296.000,-576.547,280.547
75.6054688,18.9101562,-306.000,-581.021,275.021
75.6132812,18.9101562,-317.000,-585.495,268.495
75.6210938,18.9101562,-329.000,-589.968,260.968
75.6289062,18.9101562,-343.000,-594.442,251.442
75.6367188,18.9101562,-359.000,-598.916,239.916
75.6445312,18.9101562,-373.000,-603.390,230.390
75.6523438,18.9101562,-354.000,-607.863,253.863
75.6601562,18.9101562,-328.000,-612.337,284.337
75.6679688,18.9101562,-307.000,-616.811,309.811
75.6757812,18.9101562,-311.000,-621.285,310.285
75.6835938,18.9101562,-326.000,-625.759,299.759
75.6914062,18.9101562,-346.000,-630.232,284.232
75.6992188,18.9101562,-370.000,-634.706,264.706
75.7070312,18.9101562,-390.000,-639.180,249.180
75.7148438,18.9101562,-393.000,-643.654,250.654
75.7226562,18.9101562,-393.000,-648.127,255.127
75.7304688,18.9101562,-396.000,-652.601,256.601
75.7382812,18.9101562,-402.000,-657.075,255.075
75.7460938,18.9101562,-411.000,-661.549,250.549
75.7539062,18.9101562,-422.000,-666.022,244.022
75.7617188,18.9101562,-434.000,-670.496,236.496
75.7695312,18.9101562,-447.000,-674.970,227.970
75.7773438,18.9101562,-458.000,-679.444,221.444
75.7851562,18.9101562,-468.000,-683.917,215.917
75.7929688,18.9101562,-476.000,-688.391,212.391
75.8007812,18.9101562,-482.000,-692.865,210.865
75.8085938,18.9101562,-482.000,-697.339,215.339
75.8164062,18.9101562,-491.000,-701.812,210.812
75.8242188,18.9101562,-502.000,-706.286,204.286
75.8320312,18.9101562,-510.000,-710.760,200.760
75.8398438,18.9101562,-510.000,-715.234,205.234
75.8476562,18.9101562,-528.000,-719.707,191.707
75.8554688,18.9101562,-544.000,-724.181,180.181
75.8632812,18.9101562,-546.000,-728.655,182.655
75.8710938,18.9101562,-547.000,-733.129,186.129
75.8789062,18.9101562,-547.000,-737.603,190.603
75.8867188,18.9101562,-555.000,-742.076,187.076
75.8945312,18.9101562,-572.000,-746.550,174.550
75.9023438,18.9101562,-585.000,-751.024,166.024
75.9101562,18.9101562,-608.000,-755.498,147.498
75.9179688,18.9101562,-626.000,-759.971,133.971
75.9257812,18.9101562,-643.000,-764.445,121.445
75.9335938,18.9101562,-661.000,-768.919,107.919
75.9414062,18.9101562,-679.000,-773.393,94.393
75.9492188,18.9101562,-697.000,-777.866,80.866
75.9570312,18.9101562,-713.000,-782.340,69.340
75.9648438,18.9101562,-707.000,-786.814,79.814
75.9726562,18.9101562,-717.000,-791.288,74.288
75.9804688,18.9101562,-734.000,-795.761,61.761
75.9882812,18.9101562,-755.000,-800.235,45.235
75.9960938,18.9101562,-777.000,-804.709,27.709
76.0039062,18.9101562,-798.000,-809.183,11.183
76.0117188,18.9101562,-802.000,-813.656,11.656
76.0195312,18.9101562,-802.000,-818.130,16.130
76.0273438,18.9101562,-790.000,-822.604,32.604
76.0351562,18.9101562,-780.000,-827.078,47.078
76.0429688,18.9101562,-789.000,-831.551,42.551
76.0507812,18.9101562,-801.000,-836.025,35.025
76.0585938,18.9101562,-814.000,-840.499,26.499
76.0664062,18.9101562,-828.000,-844.973,16.973
76.0742188,18.9101562,-843.000,-849.447,6.447
76.0820312,18.9101562,-858.000,-853.920,-4.080
76.0898438,18.9101562,-873.000,-858.394,-14.606
76.0976562,18.9101562,-888.000,-862.868,-25.132
76.1054688,18.9101562,-901.000,-867.342,-33.658
76.1132812,18.9101562,-911.000,-871.815,-39.185
76.1210938,18.9101562,-927.000,-876.289,-50.711
76.1289062,18.9101562,-938.000,-880.763,-57.237
76.1367188,18.9101562,-946.000,-885.237,-60.763
76.1445312,18.9101562,-951.000,-889.710,-61.290
76.1523438,18.9101562,-963.000,-894.184,-68.816
76.1601562,18.9101562,-975.000,-898.658,-76.342
76.1679688,18.9101562,-983.000,-903.132,-79.868
76.1757812,18.9101562,-986.000,-907.605,-78.395
76.1835938,18.9101562,-971.000,-912.079,-58.921
76.1914062,18.9101562,-975.000,-916.553,-58.447
76.1992188,18.9101562,-978.000,-921.027,-56.973
76.2070312,18.9101562,-979.000,-925.500,-53.500
76.2148438,18.9101562,-980.000,-929.974,-50.026
76.2226562,18.9101562,-984.000,-934.448,-49.552
76.2304688,18.9101562,-993.000,-938.922,-54.078
76.2382812,18.9101562,-993.000,-943.395,-49.605
76.2460938,18.9101562,-989.000,-947.869,-41.131
76.2539062,18.9101562,-977.000,-952.343,-24.657
76.2617188,18.9101562,-967.000,-956.817,-10.183
76.2695312,18.9101562,-959.000,-961.291,2.291
76.2773438,18.9101562,-947.000,-965.764,18.764
76.2851562,18.9101562,-929.000,-970.238,41.238
76.2929688,18.9101562,-903.000,-974.712,71.712
76.3007812,18.9101562,-883.000,-979.186,96.186
76.3085938,18.9101562,-852.000,-983.659,131.659
76.3164062,18.9101562,-743.000,-988.133,245.133
76.3242188,18.9101562,-585.000,-992.607,407.607
76.3320312,18.9101562,-428.000,-997.081,569.081
76.3398438,18.9101562,-397.000,-1001.554,604.554
76.3476562,18.9101562,-497.000,-1006.028,509.028
76.3554688,18.9101562,-573.000,-1010.502,437.502
76.3632812,18.9101562,-630.000,-1014.976,384.976
76.3710938,18.9101562,-617.000,-1019.449,402.449
76.3789062,18.9101562,-643.000,-1023.923,380.923
76.3867188,18.9101562,-745.000,-1028.397,283.397
76.3945312,18.9101562,-858.000,-1032.871,174.871
76.4023438,18.9101562,-935.000,-1037.344,102.344
76.4101562,18.9101562,-987.000,-1041.818,54.818
76.4179688,18.9101562,-1024.000,-1046.292,22.292
76.4257812,18.9101562,-1052.000,-1050.766,-1.234
76.4335938,18.9101562,-1074.000,-1055.239,-18.761
76.4414062,18.9101562,-1098.000,-1059.713,-38.287
76.4492188,18.9101562,-1112.000,-1064.187,-47.813
75.3554688,18.9023438,-291.000,-439.881,148.881
75.3632812,18.9023438,-293.000,-444.355,151.355
75.3710938,18.9023438,-285.000,-448.829,163.829
75.3789062,18.9023438,-284.000,-453.303,169.303
75.3867188,18.9023438,-292.000,-457.776,165.776
75.3945312,18.9023438,-290.000,-462.250,172.250
75.4023438,18.9023438,-288.000,-466.724,178.724
75.4101562,18.9023438,-286.000,-471.198,185.198
75.4179688,18.9023438,-280.000,-475.671,195.671
75.4257812,18.9023438,-256.000,-480.145,224.145
75.4335938,18.9023438,-232.000,-484.619,252.619
75.4414062,18.9023438,-230.000,-489.093,259.093
75.4492188,18.9023438,-225.000,-493.566,268.566
75.4570312,18.9023438,-216.000,-498.040,282.040
75.4648438,18.9023438,-205.000,-502.514,297.514
75.4726562,18.9023438,-197.000,-506.988,309.988
75.4804688,18.9023438,-185.000,-511.462,326.462
75.4882812,18.9023438,-176.000,-515.935,339.935
75.4960938,18.9023438,-183.000,-520.409,337.409
75.5039062,18.9023438,-197.000,-524.883,327.883
75.5117188,18.9023438,-212.000,-529.357,317.357
75.5195312,18.9023438,-226.000,-533.830,307.830
75.5273438,18.9023438,-238.000,-538.304,300.304
75.5351562,18.9023438,-248.000,-542.778,294.778
75.5429688,18.9023438,-255.000,-547.252,292.252
75.5507812,18.9023438,-260.000,-551.725,291.725
75.5585938,18.9023438,-262.000,-556.199,294.199
75.5664062,18.9023438,-263.000,-560.673,297.673
75.5742188,18.9023438,-278.000,-565.147,287.147
75.5820312,18.9023438,-288.000,-569.620,281.620
75.5898438,18.9023438,-299.000,-574.094,275.094
75.5976562,18.9023438,-311.000,-578.568,267.568
75.6054688,18.9023438,-323.000,-583.042,260.042
75.6132812,18.9023438,-336.000,-587.515,251.515
75.6210938,18.9023438,-350.000,-591.989,241.989
75.6289062,18.9023438,-366.000,-596.463,230.463
75.6367188,18.9023438,-383.000,-600.937,217.937
75.6445312,18.9023438,-397.000,-605.410,208.410
75.6523438,18.9023438,-387.000,-609.884,222.884
75.6601562,18.9023438,-364.000,-614.358,250.358
75.6679688,18.9023438,-341.000,-618.832,277.832
75.6757812,18.9023438,-346.000,-623.306,277.306
75.6835938,18.9023438,-355.000,-627.779,272.779
75.6914062,18.9023438,-367.000,-632.253,265.253
75.6992188,18.9023438,-378.000,-636.727,258.727
75.7070312,18.9023438,-390.000,-641.201,251.201
75.7148438,18.9023438,-397.000,-645.674,248.674
75.7226562,18.9023438,-404.000,-650.148,246.148
75.7304688,18.9023438,-411.000,-654.622,243.622
75.7382812,18.9023438,-419.000,-659.096,240.096
75.7460938,18.9023438,-428.000,-663.569,235.569
75.7539062,18.9023438,-438.000,-668.043,230.043
75.7617188,18.9023438,-448.000,-672.517,224.517
75.7695312,18.9023438,-457.000,-676.991,219.991
75.7773438,18.9023438,-464.000,-681.464,217.464
75.7851562,18.9023438,-468.000,-685.938,217.938
75.7929688,18.9023438,-467.000,-690.412,223.412
75.8007812,18.9023438,-470.000,-694.886,224.886
75.8085938,18.9023438,-469.000,-699.359,230.359
75.8164062,18.9023438,-486.000,-703.833,217.833
75.8242188,18.9023438,-500.000,-708.307,208.307
75.8320312,18.9023438,-510.000,-712.781,202.781
75.8398438,18.9023438,-514.000,-717.254,203.254
75.8476562,18.9023438,-530.000,-721.728,191.728
75.8554688,18.9023438,-545.000,-726.202,181.202
75.8632812,18.9023438,-549.000,-730.676,181.676
75.8710938,18.9023438,-551.000,-735.150,184.150
75.8789062,18.9023438,-546.000,-739.623,193.623
75.8867188,18.9023438,-559.000,-744.097,185.097
75.8945312,18.9023438,-595.000,-748.571,153.571
75.9023438,18.9023438,-631.000,-753.045,122.045
75.9101562,18.9023438,-632.000,-757.518,125.518
75.9179688,18.9023438,-637.000,-761.992,124.992
75.9257812,18.9023438,-649.000,-766.466,117.466
75.9335938,18.9023438,-664.000,-770.940,106.940
75.9414062,18.9023438,-679.000,-775.413,96.413
75.9492188,18.9023438,-694.000,-779.887,85.887
75.9570312,18.9023438,-704.000,-784.361,80.361
75.9648438,18.9023438,-712.000,-788.835,76.835
75.9726562,18.9023438,-724.000,-793.308,69.308
75.9804688,18.9023438,-739.000,-797.782,58.782
75.9882812,18.9023438,-757.000,-802.256,45.256
75.9960938,18.9023438,-773.000,-806.730,33.730
76.0039062,18.9023438,-786.000,-811.203,25.203
76.0117188,18.9023438,-797.000,-815.677,18.677
76.0195312,18.9023438,-800.000,-820.151,20.151
76.0273438,18.9023438,-790.000,-824.625,34.625
76.0351562,18.9023438,-782.000,-829.098,47.098
76.0429688,18.9023438,-787.000,-833.572,46.572
76.0507812,18.9023438,-797.000,-838.046,41.046
